date_time,sensor_letter,source_file,test,cultivar,plot,plot_type,bio_rep,treatment,pulse_num,temperature,rh
2024-08-21T18:55:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.93,78.6
2024-08-21T18:56:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.87,81.03
2024-08-21T18:57:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.8,83.58
2024-08-21T18:58:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.72,78.71
2024-08-21T18:59:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.61,77.35
2024-08-21T19:00:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.47,76.73
2024-08-21T19:01:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.38,76.7
2024-08-21T19:02:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.26,74.64
2024-08-21T19:03:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,24.1,77.01
2024-08-21T19:04:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.98,77.59
2024-08-21T19:05:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.85,79.13
2024-08-21T19:06:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.74,77.77
2024-08-21T19:07:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.61,76.01
2024-08-21T19:08:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.45,75.73
2024-08-21T19:09:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.37,78.16
2024-08-21T19:10:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.27,80.39
2024-08-21T19:11:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.21,80.31
2024-08-21T19:12:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.14,79.21
2024-08-21T19:13:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.06,82.96
2024-08-21T19:14:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.02,84.38
2024-08-21T19:15:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.01,85.23
2024-08-21T19:16:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.03,86.98
2024-08-21T19:17:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23,88.65
2024-08-21T19:18:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.05,90.44
2024-08-21T19:19:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.07,85.22
2024-08-21T19:20:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23.02,84.27
2024-08-21T19:21:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,23,78.94
2024-08-21T19:22:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.88,79.73
2024-08-21T19:23:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.85,82.35
2024-08-21T19:24:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.83,84.09
2024-08-21T19:25:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.81,80.01
2024-08-21T19:26:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.76,81.68
2024-08-21T19:27:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.71,80.4
2024-08-21T19:28:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.65,82.6
2024-08-21T19:29:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.65,84.45
2024-08-21T19:30:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.6,82.48
2024-08-21T19:31:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.57,84.54
2024-08-21T19:32:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.54,83.92
2024-08-21T19:33:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.5,79.06
2024-08-21T19:34:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.44,79.64
2024-08-21T19:35:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.37,79.92
2024-08-21T19:36:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.29,78.83
2024-08-21T19:37:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.26,81.48
2024-08-21T19:38:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.25,85.85
2024-08-21T19:39:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.23,83.58
2024-08-21T19:40:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.23,85.32
2024-08-21T19:41:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.23,87.84
2024-08-21T19:42:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.18,83.94
2024-08-21T19:43:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.18,84.02
2024-08-21T19:44:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.19,87.28
2024-08-21T19:45:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.2,89.53
2024-08-21T19:46:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.19,85.83
2024-08-21T19:47:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.18,83.7
2024-08-21T19:48:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.17,85.34
2024-08-21T19:49:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.18,86.12
2024-08-21T19:50:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.18,87.39
2024-08-21T19:51:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.19,85.6
2024-08-21T19:52:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.16,82.41
2024-08-21T19:53:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.14,83.62
2024-08-21T19:54:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.12,81.44
2024-08-21T19:55:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.07,82.05
2024-08-21T19:56:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.06,82.62
2024-08-21T19:57:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.02,81.21
2024-08-21T19:58:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.95,81.34
2024-08-21T19:59:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.96,82.26
2024-08-21T20:00:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.91,85.88
2024-08-21T20:01:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.9,84.77
2024-08-21T20:02:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.91,87.23
2024-08-21T20:03:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.91,83.3
2024-08-21T20:04:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.9,80.66
2024-08-21T20:05:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.82,77.26
2024-08-21T20:06:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.78,78.49
2024-08-21T20:07:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.79,82.05
2024-08-21T20:08:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.81,84.77
2024-08-21T20:09:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.81,86.38
2024-08-21T20:10:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.81,84.99
2024-08-21T20:11:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.85,87.63
2024-08-21T20:12:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.83,81.45
2024-08-21T20:13:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.84,81.19
2024-08-21T20:14:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.82,78.39
2024-08-21T20:15:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.78,80.76
2024-08-21T20:16:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.78,83.67
2024-08-21T20:17:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.79,84.41
2024-08-21T20:18:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.82,86.36
2024-08-21T20:19:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.87,89.84
2024-08-21T20:20:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.91,90.52
2024-08-21T20:21:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.95,88.69
2024-08-21T20:22:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.95,85.19
2024-08-21T20:23:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.98,85.2
2024-08-21T20:24:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.95,84.98
2024-08-21T20:25:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.96,84.3
2024-08-21T20:26:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.97,85.42
2024-08-21T20:27:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.02,86.04
2024-08-21T20:28:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,22.01,81.9
2024-08-21T20:29:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.96,80.46
2024-08-21T20:30:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.93,79.26
2024-08-21T20:31:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.87,80.64
2024-08-21T20:32:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.82,81.55
2024-08-21T20:33:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.78,82.47
2024-08-21T20:34:00Z,E,E_20240821,B2,Stevens,Control 2,Control,2,B,2,21.72,82.68
2024-08-28T14:58:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.85,94.86
2024-08-28T14:59:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.84,94.9
2024-08-28T15:00:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.83,94.98
2024-08-28T15:01:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.8,95.01
2024-08-28T15:02:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.83,95.09
2024-08-28T15:03:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.8,95.18
2024-08-28T15:04:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.82,95.23
2024-08-28T15:05:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.79,95.3
2024-08-28T15:06:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.79,95.33
2024-08-28T15:07:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.78,95.43
2024-08-28T15:08:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.81,95.54
2024-08-28T15:09:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.8,95.65
2024-08-28T15:10:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.84,95.76
2024-08-28T15:11:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.8,95.88
2024-08-28T15:12:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.85,95.99
2024-08-28T15:13:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.87,96.12
2024-08-28T15:14:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.88,96.19
2024-08-28T15:15:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.89,96.24
2024-08-28T15:16:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.87,96.3
2024-08-28T15:17:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.92,96.36
2024-08-28T15:18:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.92,96.4
2024-08-28T15:19:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.94,96.44
2024-08-28T15:20:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.94,96.6
2024-08-28T15:21:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.98,96.64
2024-08-28T15:22:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,21.99,96.7
2024-08-28T15:23:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.01,96.75
2024-08-28T15:24:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.02,96.79
2024-08-28T15:25:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.04,96.79
2024-08-28T15:26:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.04,96.77
2024-08-28T15:27:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.03,96.72
2024-08-28T15:28:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.04,96.75
2024-08-28T15:29:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.05,96.75
2024-08-28T15:30:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.07,96.7
2024-08-28T15:31:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.09,96.72
2024-08-28T15:32:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.07,96.66
2024-08-28T15:33:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.07,96.49
2024-08-28T15:34:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.06,96.36
2024-08-28T15:35:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.04,96.32
2024-08-28T15:36:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.06,96.28
2024-08-28T15:37:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.06,96.25
2024-08-28T15:38:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.07,96.27
2024-08-28T15:39:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.07,96.31
2024-08-28T15:40:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.1,96.39
2024-08-28T15:41:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.14,96.6
2024-08-28T15:42:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.18,96.82
2024-08-28T15:43:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.19,96.89
2024-08-28T15:44:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.2,96.84
2024-08-28T15:45:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.22,96.77
2024-08-28T15:46:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.21,96.71
2024-08-28T15:47:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.24,96.66
2024-08-28T15:48:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.26,96.64
2024-08-28T15:49:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.28,96.78
2024-08-28T15:50:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.36,96.89
2024-08-28T15:51:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.36,96.9
2024-08-28T15:52:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.36,96.94
2024-08-28T15:53:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.4,97.02
2024-08-28T15:54:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.46,97.04
2024-08-28T15:55:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.48,97.1
2024-08-28T15:56:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.52,97.15
2024-08-28T15:57:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.54,97.09
2024-08-28T15:58:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.55,97.04
2024-08-28T15:59:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.56,97.09
2024-08-28T16:00:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.56,96.9
2024-08-28T16:01:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.54,96.47
2024-08-28T16:02:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.5,95.99
2024-08-28T16:03:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.54,95.65
2024-08-28T16:04:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.5,95.12
2024-08-28T16:05:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.5,94.83
2024-08-28T16:06:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.5,95.02
2024-08-28T16:07:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.52,95.14
2024-08-28T16:08:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.57,95.46
2024-08-28T16:09:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.6,95.74
2024-08-28T16:10:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.61,96.13
2024-08-28T16:11:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.67,96.38
2024-08-28T16:12:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.73,96.55
2024-08-28T16:13:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.75,96.48
2024-08-28T16:14:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.75,96.14
2024-08-28T16:15:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.77,95.7
2024-08-28T16:16:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.77,95.39
2024-08-28T16:17:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.77,95.35
2024-08-28T16:18:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.8,95.7
2024-08-28T16:19:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.83,96.06
2024-08-28T16:20:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.87,96.36
2024-08-28T16:21:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.96,96.64
2024-08-28T16:22:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23,96.73
2024-08-28T16:23:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.02,96.67
2024-08-28T16:24:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23,96.21
2024-08-28T16:25:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.03,95.62
2024-08-28T16:26:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.98,94.25
2024-08-28T16:27:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.02,94.64
2024-08-28T16:28:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23,94.99
2024-08-28T16:29:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.06,94.89
2024-08-28T16:30:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.07,94.82
2024-08-28T16:31:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.08,94.68
2024-08-28T16:32:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.08,93.91
2024-08-28T16:33:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.08,93.98
2024-08-28T16:34:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.06,93.81
2024-08-28T16:35:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.07,93.37
2024-08-28T16:36:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.05,93.29
2024-08-28T16:37:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.06,93.38
2024-08-28T16:38:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.06,93.59
2024-08-28T16:39:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.06,93.79
2024-08-28T16:40:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.07,93.84
2024-08-28T16:41:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.05,93.71
2024-08-28T16:42:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23.02,93.27
2024-08-28T16:43:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,23,92.94
2024-08-28T16:44:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.98,92.28
2024-08-28T16:45:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.93,92.18
2024-08-28T16:46:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.95,92.26
2024-08-28T16:47:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.9,92.21
2024-08-28T16:48:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.85,92.22
2024-08-28T16:49:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.87,92.47
2024-08-28T16:50:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.83,92.9
2024-08-28T16:51:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.78,93.21
2024-08-28T16:52:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.81,93.32
2024-08-28T16:53:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.78,92.9
2024-08-28T16:54:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.77,92.91
2024-08-28T16:55:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.73,92.89
2024-08-28T16:56:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.72,92.92
2024-08-28T16:57:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.72,93.2
2024-08-28T16:58:00Z,E,E_20240828,A3,Stevens,Control 2,Control,2,A,3,22.71,93.22
2024-08-28T18:05:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.81,82.63
2024-08-28T18:06:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.74,84.83
2024-08-28T18:07:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.74,85.87
2024-08-28T18:08:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.66,86.14
2024-08-28T18:09:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.61,85.67
2024-08-28T18:10:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.56,85.88
2024-08-28T18:11:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.53,85.32
2024-08-28T18:12:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.46,84.87
2024-08-28T18:13:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.39,84.99
2024-08-28T18:14:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.34,84.72
2024-08-28T18:15:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.29,85.06
2024-08-28T18:16:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.2,85.01
2024-08-28T18:17:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.15,85.05
2024-08-28T18:18:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.08,86.14
2024-08-28T18:19:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.04,88.16
2024-08-28T18:20:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,25.02,88.07
2024-08-28T18:21:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.91,87.41
2024-08-28T18:22:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.88,87.6
2024-08-28T18:23:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.85,88.15
2024-08-28T18:24:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.83,87.87
2024-08-28T18:25:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.79,87.83
2024-08-28T18:26:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.77,88.02
2024-08-28T18:27:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.72,88.62
2024-08-28T18:28:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.72,88.94
2024-08-28T18:29:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.66,88.73
2024-08-28T18:30:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.66,88.62
2024-08-28T18:31:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.62,88.73
2024-08-28T18:32:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.61,88.98
2024-08-28T18:33:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.59,89.8
2024-08-28T18:34:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.63,90.1
2024-08-28T18:35:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.61,90.16
2024-08-28T18:36:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.61,89.98
2024-08-28T18:37:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.62,90.02
2024-08-28T18:38:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.59,89.13
2024-08-28T18:39:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.59,89.66
2024-08-28T18:40:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.58,88.66
2024-08-28T18:41:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.57,88.54
2024-08-28T18:42:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.55,88.06
2024-08-28T18:43:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.53,87.62
2024-08-28T18:44:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.48,87.52
2024-08-28T18:45:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.48,88.54
2024-08-28T18:46:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.42,88.75
2024-08-28T18:47:00Z,E,E_20240828,A3,MQ,Control 2,Control,2,A,3,24.45,89.43
